STABREV,STATE,State-County-Code,POVERTY_RATE,YEAR
WI,55,55078,26.5,2018
WI,55,55079,19.1,2018
WI,55,55081,13.2,2018
WI,55,55083,9.2,2018
WI,55,55085,9.4,2018
WI,55,55087,7.2,2018
WI,55,55089,4.2,2018
WI,55,55091,10.3,2018
WI,55,55093,8.5,2018
WI,55,55095,9.6,2018
WI,55,55097,11.3,2018
WI,55,55099,12.4,2018
WI,55,55101,12.6,2018
WI,55,55103,14.3,2018
WI,55,55105,10.9,2018
WI,55,55107,14.3,2018
WI,55,55109,4.7,2018
WI,55,55111,8.6,2018
WI,55,55113,14.5,2018
WI,55,55115,9.6,2018
WI,55,55117,7.5,2018
WI,55,55119,10.3,2018
WI,55,55121,8.0,2018
WI,55,55123,13.6,2018
WI,55,55125,10.9,2018
WI,55,55127,10.1,2018
WI,55,55129,12.5,2018
WI,55,55131,4.5,2018
WI,55,55133,5.0,2018
WI,55,55135,10.4,2018
WI,55,55137,10.9,2018
WI,55,55139,10.4,2018
WI,55,55141,10.1,2018
WY,56,56001,20.4,2018
WY,56,56003,13.0,2018
WY,56,56005,9.2,2018
WY,56,56007,13.4,2018
WY,56,56009,9.5,2018
WY,56,56011,8.2,2018
WY,56,56013,15.7,2018
WY,56,56015,12.9,2018
WY,56,56017,13.5,2018
WY,56,56019,10.3,2018
WY,56,56021,9.1,2018
WY,56,56023,7.9,2018
WY,56,56025,9.9,2018
WY,56,56027,13.6,2018
WY,56,56029,10.2,2018
WY,56,56031,10.6,2018
WY,56,56033,8.7,2018
WY,56,56035,6.8,2018
WY,56,56037,8.4,2018
WY,56,56039,6.3,2018
WY,56,56041,10.0,2018
WY,56,56043,11.9,2018
WY,56,56045,11.8,2018
AL,01,01001,12.1,2019
AL,01,01003,10.1,2019
AL,01,01005,27.1,2019
AL,01,01007,20.3,2019
AL,01,01009,16.3,2019
AL,01,01011,30.0,2019
AL,01,01013,21.6,2019
AL,01,01015,17.2,2019
AL,01,01017,19.6,2019
AL,01,01019,15.9,2019
AL,01,01021,16.0,2019
AL,01,01023,22.6,2019
AL,01,01025,18.4,2019
AL,01,01027,16.6,2019
AL,01,01029,13.3,2019
AL,01,01031,15.0,2019
AL,01,01033,14.6,2019
AL,01,01035,22.2,2019
AL,01,01037,17.1,2019
AL,01,01039,17.2,2019
AL,01,01041,16.8,2019
AL,01,01043,12.2,2019
AL,01,01045,18.1,2019
AL,01,01047,26.0,2019
AL,01,01049,18.2,2019
AL,01,01051,11.4,2019
AL,01,01053,20.5,2019
AL,01,01055,18.8,2019
AL,01,01057,17.0,2019
AL,01,01059,16.1,2019
AL,01,01061,16.1,2019
AL,01,01063,31.7,2019
AL,01,01065,20.5,2019
AL,01,01067,17.2,2019
AL,01,01069,19.4,2019
AL,01,01071,14.7,2019
AL,01,01073,16.2,2019
AL,01,01075,15.3,2019
AL,01,01077,15.7,2019
AL,01,01079,17.7,2019
AL,01,01081,15.5,2019
AL,01,01083,12.0,2019
AL,01,01085,26.6,2019
AL,01,01087,29.3,2019
AL,01,01089,11.5,2019
AL,01,01091,24.8,2019
AL,01,01093,16.9,2019
AL,01,01095,15.7,2019
AL,01,01097,17.7,2019
AL,01,01099,23.3,2019
AL,01,01101,15.8,2019
AL,01,01103,13.7,2019
AL,01,01105,33.9,2019
AL,01,01107,24.3,2019
AL,01,01109,21.8,2019
AL,01,01111,17.5,2019
AL,01,01113,18.9,2019
AL,01,01115,11.2,2019
AL,01,01117,6.2,2019
AL,01,01119,36.4,2019
AL,01,01121,17.4,2019
AL,01,01123,16.0,2019
AL,01,01125,16.2,2019
AL,01,01127,17.3,2019
AL,01,01129,18.6,2019
AL,01,01131,32.5,2019
AL,01,01133,16.7,2019
AK,02,02013,14.8,2019
AK,02,02016,7.6,2019
AK,02,02020,9.5,2019
AK,02,02050,23.5,2019
AK,02,02060,9.8,2019
AK,02,02068,6.6,2019
AK,02,02070,18.1,2019
AK,02,02090,7.2,2019
AK,02,02100,9.8,2019
AK,02,02105,15.7,2019
AK,02,02110,6.3,2019
AK,02,02122,10.4,2019
AK,02,02130,9.4,2019
AK,02,02150,7.1,2019
AK,02,02158,26.8,2019
AK,02,02164,17.4,2019
AK,02,02170,9.6,2019
AK,02,02180,20.7,2019
AK,02,02185,11.4,2019
AK,02,02188,24.0,2019
AK,02,02195,6.7,2019
AK,02,02198,17.6,2019
AK,02,02220,8.1,2019
AK,02,02230,4.0,2019
AK,02,02240,12.0,2019
AK,02,02261,8.6,2019
AK,02,02275,9.7,2019
AK,02,02282,14.7,2019
AK,02,02290,24.4,2019
AZ,04,04001,33.4,2019
AZ,04,04003,16.6,2019
AZ,04,04005,15.9,2019
AZ,04,04007,21.1,2019
AZ,04,04009,20.1,2019
AZ,04,04011,9.3,2019
AZ,04,04012,22.1,2019
AZ,04,04013,12.2,2019
AZ,04,04015,16.0,2019
AZ,04,04017,25.2,2019
AZ,04,04019,14.0,2019
AZ,04,04021,12.1,2019
AZ,04,04023,18.8,2019
AZ,04,04025,12.0,2019
AZ,04,04027,20.4,2019
AR,05,05001,15.8,2019
AR,05,05003,18.5,2019
AR,05,05005,12.7,2019
AR,05,05007,8.9,2019
AR,05,05009,15.1,2019
AR,05,05011,22.9,2019
AR,05,05013,15.4,2019
AR,05,05015,14.7,2019
AR,05,05017,31.0,2019
AR,05,05019,20.6,2019
AR,05,05021,18.7,2019
AR,05,05023,14.1,2019
AR,05,05025,13.7,2019
AR,05,05027,21.2,2019
AR,05,05029,15.6,2019
AR,05,05031,16.9,2019
AR,05,05033,18.3,2019
AR,05,05035,22.4,2019
AR,05,05037,17.8,2019
AR,05,05039,18.8,2019
AR,05,05041,25.4,2019
AR,05,05043,18.5,2019
AR,05,05045,14.4,2019
AR,05,05047,16.2,2019
AR,05,05049,17.7,2019
AR,05,05051,16.9,2019
AR,05,05053,12.1,2019
AR,05,05055,15.5,2019
AR,05,05057,18.5,2019
AR,05,05059,20.2,2019
AR,05,05061,16.8,2019
AR,05,05063,15.9,2019
AR,05,05065,15.9,2019
AR,05,05067,22.9,2019
AR,05,05069,24.4,2019
AR,05,05071,17.5,2019
AR,05,05073,25.5,2019
AR,05,05075,18.4,2019
AR,05,05077,35.4,2019
AR,05,05079,27.1,2019
AR,05,05081,17.8,2019
AR,05,05083,17.4,2019
AR,05,05085,10.7,2019
AR,05,05087,16.4,2019
AR,05,05089,16.3,2019
AR,05,05091,14.1,2019
AR,05,05093,23.0,2019
AR,05,05095,25.5,2019
AR,05,05097,19.9,2019
AR,05,05099,24.1,2019
AR,05,05101,18.1,2019
AR,05,05103,17.3,2019
AR,05,05105,16.5,2019
AR,05,05107,33.3,2019
AR,05,05109,16.9,2019
AR,05,05111,23.1,2019
AR,05,05113,20.2,2019
AR,05,05115,16.9,2019
AR,05,05117,15.0,2019
AR,05,05119,14.6,2019
AR,05,05121,17.3,2019
AR,05,05123,32.0,2019
AR,05,05125,9.6,2019
AR,05,05127,19.6,2019
AR,05,05129,22.4,2019
AR,05,05131,15.9,2019
AR,05,05133,17.7,2019
AR,05,05135,23.3,2019
AR,05,05137,19.3,2019
AR,05,05139,18.9,2019
AR,05,05141,19.9,2019
AR,05,05143,15.1,2019
AR,05,05145,15.4,2019
AR,05,05147,27.1,2019
AR,05,05149,15.6,2019
CA,06,06001,8.9,2019
CA,06,06003,17.2,2019
CA,06,06005,9.8,2019
CA,06,06007,16.1,2019
CA,06,06009,12.1,2019
CA,06,06011,12.0,2019
CA,06,06013,7.9,2019
CA,06,06015,17.9,2019
CA,06,06017,8.7,2019
CA,06,06019,20.5,2019
CA,06,06021,12.1,2019
CA,06,06023,19.1,2019
CA,06,06025,22.0,2019
CA,06,06027,11.7,2019
CA,06,06029,19.0,2019
CA,06,06031,16.0,2019
CA,06,06033,18.3,2019
CA,06,06035,16.5,2019
CA,06,06037,13.4,2019
CA,06,06039,17.6,2019
CA,06,06041,6.9,2019
CA,06,06043,15.1,2019
CA,06,06045,14.0,2019
CA,06,06047,17.0,2019
CA,06,06049,20.5,2019
CA,06,06051,10.1,2019
CA,06,06053,12.6,2019
CA,06,06055,7.4,2019
CA,06,06057,9.4,2019
CA,06,06059,9.5,2019
CA,06,06061,6.6,2019
CA,06,06063,13.2,2019
CA,06,06065,11.3,2019
CA,06,06067,12.6,2019
CA,06,06069,10.4,2019
CA,06,06071,13.3,2019
CA,06,06073,10.3,2019
CA,06,06075,9.5,2019
CA,06,06077,13.6,2019
CA,06,06079,11.6,2019
CA,06,06081,6.1,2019
CA,06,06083,12.0,2019
CA,06,06085,6.1,2019
CA,06,06087,10.6,2019
CA,06,06089,13.3,2019
CA,06,06091,12.7,2019
CA,06,06093,17.4,2019
CA,06,06095,9.0,2019
CA,06,06097,7.2,2019
CA,06,06099,13.0,2019
CA,06,06101,12.8,2019
CA,06,06103,16.3,2019
CA,06,06105,16.5,2019
CA,06,06107,18.9,2019
CA,06,06109,11.3,2019
CA,06,06111,8.2,2019
CA,06,06113,16.9,2019
CA,06,06115,15.2,2019
CO,08,08001,9.3,2019
CO,08,08003,19.6,2019
CO,08,08005,7.2,2019
CO,08,08007,10.8,2019
CO,08,08009,19.3,2019
CO,08,08011,34.4,2019
CO,08,08013,10.7,2019
CO,08,08014,4.1,2019
CO,08,08015,11.0,2019
CO,08,08017,13.7,2019
CO,08,08019,7.4,2019
CO,08,08021,19.9,2019
CO,08,08023,24.6,2019
CO,08,08025,40.0,2019
CO,08,08027,11.8,2019
CO,08,08029,15.1,2019
CO,08,08031,12.1,2019
CO,08,08033,12.8,2019
CO,08,08035,2.7,2019
CO,08,08037,7.9,2019
CO,08,08039,5.7,2019
CO,08,08041,8.8,2019
CO,08,08043,16.1,2019
CO,08,08045,9.6,2019
CO,08,08047,6.8,2019
CO,08,08049,8.1,2019
CO,08,08051,11.6,2019
CO,08,08053,8.9,2019
CO,08,08055,20.0,2019
CO,08,08057,12.6,2019
CO,08,08059,7.2,2019
CO,08,08061,13.5,2019
CO,08,08063,13.2,2019
CO,08,08065,11.4,2019
CO,08,08067,11.3,2019
CO,08,08069,10.3,2019
CO,08,08071,17.6,2019
CO,08,08073,17.0,2019
CO,08,08075,12.9,2019
CO,08,08077,11.2,2019
CO,08,08079,9.4,2019
CO,08,08081,12.2,2019
CO,08,08083,14.9,2019
CO,08,08085,13.2,2019
CO,08,08087,11.9,2019
CO,08,08089,24.2,2019
CO,08,08091,6.9,2019
CO,08,08093,8.6,2019
CO,08,08095,10.4,2019
CO,08,08097,6.2,2019
CO,08,08099,18.2,2019
CO,08,08101,17.8,2019
CO,08,08103,10.3,2019
CO,08,08105,14.4,2019
CO,08,08107,7.2,2019
CO,08,08109,25.4,2019
CO,08,08111,13.7,2019
CO,08,08113,9.9,2019
CO,08,08115,14.6,2019
CO,08,08117,6.4,2019
CO,08,08119,7.9,2019
CO,08,08121,11.8,2019
CO,08,08123,8.4,2019
CO,08,08125,12.8,2019
CT,09,09001,9.0,2019
CT,09,09003,10.8,2019
CT,09,09005,7.1,2019
CT,09,09007,7.0,2019
CT,09,09009,12.0,2019
CT,09,09011,7.8,2019
CT,09,09013,7.8,2019
CT,09,09015,11.5,2019
DE,10,10001,12.7,2019
DE,10,10003,10.4,2019
DE,10,10005,12.1,2019
DC,11,11001,14.1,2019
FL,12,12001,18.4,2019
FL,12,12003,14.9,2019
FL,12,12005,12.1,2019
FL,12,12007,21.0,2019
FL,12,12009,9.4,2019
FL,12,12011,12.3,2019
FL,12,12013,20.3,2019
FL,12,12015,11.4,2019
FL,12,12017,15.2,2019
FL,12,12019,8.3,2019
FL,12,12021,9.4,2019
FL,12,12023,15.6,2019
FL,12,12027,21.8,2019
FL,12,12029,22.2,2019
FL,12,12031,13.5,2019
FL,12,12033,15.5,2019
FL,12,12035,9.7,2019
FL,12,12037,19.2,2019
FL,12,12039,19.7,2019
FL,12,12041,15.0,2019
FL,12,12043,19.3,2019
FL,12,12045,14.0,2019
FL,12,12047,32.5,2019
FL,12,12049,22.1,2019
FL,12,12051,19.5,2019
FL,12,12053,12.4,2019
FL,12,12055,15.8,2019
FL,12,12057,13.5,2019
FL,12,12059,20.1,2019
FL,12,12061,11.5,2019
FL,12,12063,19.4,2019
FL,12,12065,17.6,2019
FL,12,12067,18.0,2019
FL,12,12069,10.9,2019
FL,12,12071,11.2,2019
FL,12,12073,20.8,2019
FL,12,12075,18.2,2019
FL,12,12077,23.0,2019
FL,12,12079,22.7,2019
FL,12,12081,11.3,2019
FL,12,12083,14.9,2019
FL,12,12085,8.9,2019
FL,12,12086,15.7,2019
FL,12,12087,9.9,2019
FL,12,12089,9.0,2019
FL,12,12091,10.6,2019
FL,12,12093,18.4,2019
FL,12,12095,12.6,2019
FL,12,12097,13.4,2019
FL,12,12099,11.4,2019
FL,12,12101,11.3,2019
FL,12,12103,11.4,2019
FL,12,12105,14.0,2019
FL,12,12107,22.4,2019
FL,12,12109,6.4,2019
FL,12,12111,10.5,2019
FL,12,12113,9.8,2019
FL,12,12115,7.8,2019
FL,12,12117,9.3,2019
FL,12,12119,8.9,2019
FL,12,12121,17.1,2019
FL,12,12123,19.9,2019
FL,12,12125,19.9,2019
FL,12,12127,13.1,2019
FL,12,12129,12.0,2019
FL,12,12131,10.8,2019
FL,12,12133,20.1,2019
GA,13,13001,20.9,2019
GA,13,13003,23.2,2019
GA,13,13005,19.2,2019
GA,13,13007,24.8,2019
GA,13,13009,22.9,2019
GA,13,13011,12.8,2019
GA,13,13013,9.7,2019
GA,13,13015,12.5,2019
GA,13,13017,22.8,2019
GA,13,13019,20.1,2019
GA,13,13021,23.2,2019
GA,13,13023,18.5,2019
GA,13,13025,16.1,2019
GA,13,13027,21.9,2019
GA,13,13029,7.8,2019
GA,13,13031,21.9,2019
GA,13,13033,23.6,2019
GA,13,13035,14.7,2019
GA,13,13037,35.9,2019
GA,13,13039,13.8,2019
GA,13,13043,23.1,2019
GA,13,13045,14.9,2019
GA,13,13047,10.0,2019
GA,13,13049,25.9,2019
GA,13,13051,14.8,2019
GA,13,13053,18.5,2019
GA,13,13055,17.4,2019
GA,13,13057,6.5,2019
GA,13,13059,25.7,2019
GA,13,13061,28.8,2019
GA,13,13063,16.0,2019
GA,13,13065,22.0,2019
GA,13,13067,8.3,2019
GA,13,13069,20.2,2019
GA,13,13071,21.9,2019
GA,13,13073,5.6,2019
GA,13,13075,21.4,2019
GA,13,13077,9.0,2019
GA,13,13079,15.3,2019
GA,13,13081,26.7,2019
GA,13,13083,13.5,2019
GA,13,13085,8.8,2019
GA,13,13087,23.4,2019
GA,13,13089,12.9,2019
GA,13,13091,20.6,2019
GA,13,13093,28.2,2019
GA,13,13095,27.6,2019
GA,13,13097,10.9,2019
GA,13,13099,27.3,2019
GA,13,13101,21.6,2019
GA,13,13103,9.1,2019
GA,13,13105,20.6,2019
GA,13,13107,20.9,2019
GA,13,13109,24.1,2019
GA,13,13111,12.1,2019
GA,13,13113,5.4,2019
GA,13,13115,16.4,2019
GA,13,13117,4.5,2019
GA,13,13119,17.3,2019
GA,13,13121,13.8,2019
GA,13,13123,14.6,2019
GA,13,13125,16.9,2019
GA,13,13127,15.4,2019
GA,13,13129,12.3,2019
GA,13,13131,21.7,2019
GA,13,13133,15.0,2019
GA,13,13135,9.2,2019
GA,13,13137,15.2,2019
GA,13,13139,13.5,2019
GA,13,13141,31.2,2019
GA,13,13143,14.4,2019
GA,13,13145,6.5,2019
GA,13,13147,14.6,2019
GA,13,13149,16.7,2019
GA,13,13151,8.1,2019
GA,13,13153,11.0,2019
GA,13,13155,20.5,2019
GA,13,13157,10.3,2019
GA,13,13159,12.4,2019
GA,13,13161,21.2,2019
GA,13,13163,25.1,2019
GA,13,13165,29.0,2019
GA,13,13167,24.2,2019
GA,13,13169,12.8,2019
GA,13,13171,14.8,2019
GA,13,13173,18.5,2019
GA,13,13175,23.9,2019
GA,13,13177,9.3,2019
GA,13,13179,14.5,2019
GA,13,13181,17.3,2019
GA,13,13183,14.2,2019
GA,13,13185,20.4,2019
GA,13,13187,14.5,2019
GA,13,13189,18.0,2019
GA,13,13191,18.7,2019
GA,13,13193,29.4,2019
GA,13,13195,15.6,2019
GA,13,13197,21.1,2019
GA,13,13199,22.2,2019
GA,13,13201,21.3,2019
GA,13,13205,30.7,2019
GA,13,13207,10.6,2019
GA,13,13209,19.4,2019
GA,13,13211,11.1,2019
GA,13,13213,14.5,2019
GA,13,13215,18.4,2019
GA,13,13217,11.2,2019
GA,13,13219,5.6,2019
GA,13,13221,12.8,2019
GA,13,13223,6.8,2019
GA,13,13225,19.8,2019
GA,13,13227,10.3,2019
GA,13,13229,16.4,2019
GA,13,13231,8.7,2019
GA,13,13233,16.2,2019
GA,13,13235,20.7,2019
GA,13,13237,15.1,2019
GA,13,13239,22.8,2019
GA,13,13241,13.0,2019
GA,13,13243,25.3,2019
GA,13,13245,21.7,2019
GA,13,13247,12.1,2019
GA,13,13249,15.9,2019
GA,13,13251,24.1,2019
GA,13,13253,22.6,2019
GA,13,13255,17.7,2019
GA,13,13257,15.0,2019
GA,13,13259,34.7,2019
GA,13,13261,26.7,2019
GA,13,13263,19.6,2019
GA,13,13265,22.5,2019
GA,13,13267,26.5,2019
GA,13,13269,22.9,2019
GA,13,13271,27.7,2019
GA,13,13273,28.2,2019
GA,13,13275,18.0,2019
GA,13,13277,21.5,2019
GA,13,13279,19.2,2019
GA,13,13281,12.7,2019
GA,13,13283,31.6,2019
GA,13,13285,19.2,2019
GA,13,13287,28.0,2019
GA,13,13289,19.0,2019
GA,13,13291,11.6,2019
GA,13,13293,19.1,2019
GA,13,13295,14.7,2019
GA,13,13297,10.8,2019
GA,13,13299,26.3,2019
GA,13,13301,26.5,2019
GA,13,13303,21.4,2019
GA,13,13305,18.4,2019
GA,13,13307,18.4,2019
GA,13,13309,34.2,2019
GA,13,13311,10.9,2019
GA,13,13313,12.7,2019
GA,13,13315,29.4,2019
GA,13,13317,19.6,2019
GA,13,13319,17.0,2019
GA,13,13321,20.3,2019
HI,15,15001,13.1,2019
HI,15,15003,7.9,2019
HI,15,15005,,2019
HI,15,15007,9.3,2019
HI,15,15009,10.7,2019
ID,16,16001,9.4,2019
ID,16,16003,12.7,2019
ID,16,16005,13.5,2019
ID,16,16007,11.8,2019
ID,16,16009,15.4,2019
ID,16,16011,11.1,2019
ID,16,16013,7.2,2019
ID,16,16015,11.6,2019
ID,16,16017,12.6,2019
ID,16,16019,9.3,2019
ID,16,16021,14.8,2019
ID,16,16023,14.6,2019
ID,16,16025,9.0,2019
ID,16,16027,10.1,2019
ID,16,16029,10.1,2019
ID,16,16031,12.0,2019
ID,16,16033,14.5,2019
ID,16,16035,13.5,2019
ID,16,16037,13.0,2019
ID,16,16039,14.1,2019
ID,16,16041,8.2,2019
ID,16,16043,12.7,2019
ID,16,16045,12.7,2019
ID,16,16047,15.1,2019
ID,16,16049,13.8,2019
ID,16,16051,9.2,2019
ID,16,16053,14.2,2019
ID,16,16055,10.0,2019
ID,16,16057,11.7,2019
ID,16,16059,13.5,2019
ID,16,16061,13.2,2019
ID,16,16063,11.2,2019
ID,16,16065,27.4,2019
ID,16,16067,11.3,2019
ID,16,16069,11.1,2019
ID,16,16071,11.3,2019
ID,16,16073,14.9,2019
ID,16,16075,11.0,2019
ID,16,16077,13.1,2019
ID,16,16079,19.1,2019
ID,16,16081,7.7,2019
ID,16,16083,11.0,2019
ID,16,16085,8.8,2019
ID,16,16087,13.4,2019
IL,17,17001,12.3,2019
IL,17,17003,24.0,2019
IL,17,17005,13.0,2019
IL,17,17007,8.9,2019
IL,17,17009,14.8,2019
IL,17,17011,11.2,2019
IL,17,17013,9.7,2019
IL,17,17015,11.1,2019
IL,17,17017,13.0,2019
IL,17,17019,19.9,2019
IL,17,17021,12.3,2019
IL,17,17023,10.8,2019
IL,17,17025,13.8,2019
IL,17,17027,7.5,2019
IL,17,17029,16.8,2019
IL,17,17031,13.0,2019
IL,17,17033,12.6,2019
IL,17,17035,10.1,2019
IL,17,17037,13.0,2019
IL,17,17039,11.0,2019
IL,17,17041,8.0,2019
IL,17,17043,6.0,2019
IL,17,17045,13.2,2019
IL,17,17047,11.8,2019
IL,17,17049,9.2,2019
IL,17,17051,15.1,2019
IL,17,17053,10.0,2019
IL,17,17055,16.4,2019
IL,17,17057,13.3,2019
IL,17,17059,19.0,2019
IL,17,17061,13.7,2019
IL,17,17063,5.6,2019
IL,17,17065,12.7,2019
IL,17,17067,12.3,2019
IL,17,17069,18.0,2019
IL,17,17071,11.0,2019
IL,17,17073,8.7,2019
IL,17,17075,11.6,2019
IL,17,17077,25.4,2019
IL,17,17079,9.9,2019
IL,17,17081,14.9,2019
IL,17,17083,10.4,2019
IL,17,17085,9.3,2019
IL,17,17087,12.9,2019
IL,17,17089,8.2,2019
IL,17,17091,12.7,2019
IL,17,17093,4.0,2019
IL,17,17095,18.6,2019
IL,17,17097,7.2,2019
IL,17,17099,12.2,2019
IL,17,17101,18.4,2019
IL,17,17103,12.0,2019
IL,17,17105,13.0,2019
IL,17,17107,12.8,2019
IL,17,17109,23.3,2019
IL,17,17111,5.4,2019
IL,17,17113,14.3,2019
IL,17,17115,16.7,2019
IL,17,17117,13.5,2019
IL,17,17119,10.9,2019
IL,17,17121,15.0,2019
IL,17,17123,9.0,2019
IL,17,17125,12.1,2019
IL,17,17127,15.9,2019
IL,17,17129,8.2,2019
IL,17,17131,8.1,2019
IL,17,17133,4.2,2019
IL,17,17135,16.0,2019
IL,17,17137,13.8,2019
IL,17,17139,8.6,2019
IL,17,17141,9.4,2019
IL,17,17143,14.8,2019
IL,17,17145,14.4,2019
IL,17,17147,6.5,2019
IL,17,17149,14.4,2019
IL,17,17151,16.9,2019
IL,17,17153,22.0,2019
IL,17,17155,7.6,2019
IL,17,17157,12.7,2019
IL,17,17159,13.1,2019
IL,17,17161,13.6,2019
IL,17,17163,13.3,2019
IL,17,17165,15.7,2019
IL,17,17167,12.2,2019
IL,17,17169,11.3,2019
IL,17,17171,11.2,2019
IL,17,17173,9.4,2019
IL,17,17175,11.2,2019
IL,17,17177,11.5,2019
IL,17,17179,8.2,2019
IL,17,17181,17.2,2019
IL,17,17183,16.8,2019
IL,17,17185,13.5,2019
IL,17,17187,11.4,2019
IL,17,17189,8.1,2019
IL,17,17191,13.1,2019
IL,17,17193,14.5,2019
IL,17,17195,11.4,2019
IL,17,17197,6.5,2019
IL,17,17199,13.4,2019
IL,17,17201,16.1,2019
IL,17,17203,6.1,2019
IN,18,18001,12.6,2019
IN,18,18003,10.5,2019
IN,18,18005,11.2,2019
IN,18,18007,8.7,2019
IN,18,18009,12.8,2019
IN,18,18011,6.9,2019
IN,18,18013,10.5,2019
IN,18,18015,8.7,2019
IN,18,18017,12.6,2019
IN,18,18019,9.7,2019
IN,18,18021,11.3,2019
IN,18,18023,11.3,2019
IN,18,18025,16.5,2019
IN,18,18027,11.3,2019
IN,18,18029,9.3,2019
IN,18,18031,9.6,2019
IN,18,18033,9.5,2019
IN,18,18035,21.5,2019
IN,18,18037,5.9,2019
IN,18,18039,9.6,2019
IN,18,18041,13.5,2019
IN,18,18043,10.6,2019
IN,18,18045,12.5,2019
IN,18,18047,9.2,2019
IN,18,18049,9.6,2019
IN,18,18051,9.3,2019
IN,18,18053,16.0,2019
IN,18,18055,13.5,2019
IN,18,18057,4.2,2019
IN,18,18059,5.2,2019
IN,18,18061,8.2,2019
IN,18,18063,4.9,2019
IN,18,18065,12.9,2019
IN,18,18067,12.2,2019
IN,18,18069,9.7,2019
IN,18,18071,10.1,2019
IN,18,18073,8.8,2019
IN,18,18075,12.5,2019
IN,18,18077,11.6,2019
IN,18,18079,11.6,2019
IN,18,18081,6.0,2019
IN,18,18083,12.7,2019
IN,18,18085,9.0,2019
IN,18,18087,7.5,2019
IN,18,18089,14.5,2019
IN,18,18091,13.4,2019
IN,18,18093,10.5,2019
IN,18,18095,13.1,2019
IN,18,18097,15.2,2019
IN,18,18099,10.9,2019
IN,18,18101,10.9,2019
IN,18,18103,13.0,2019
IN,18,18105,20.8,2019
IN,18,18107,12.1,2019
IN,18,18109,8.9,2019
IN,18,18111,9.5,2019
IN,18,18113,7.8,2019
IN,18,18115,9.6,2019
IN,18,18117,14.1,2019
IN,18,18119,12.0,2019
IN,18,18121,15.1,2019
IN,18,18123,12.1,2019
IN,18,18125,9.4,2019
IN,18,18127,8.1,2019
IN,18,18129,8.6,2019
IN,18,18131,11.2,2019
IN,18,18133,10.5,2019
IN,18,18135,13.3,2019
IN,18,18137,9.1,2019
IN,18,18139,11.0,2019
IN,18,18141,15.3,2019
IN,18,18143,13.6,2019
IN,18,18145,10.1,2019
IN,18,18147,8.7,2019
IN,18,18149,13.3,2019
IN,18,18151,8.6,2019
IN,18,18153,14.4,2019
IN,18,18155,14.5,2019
IN,18,18157,16.1,2019
IN,18,18159,7.8,2019
IN,18,18161,9.6,2019
IN,18,18163,14.4,2019
IN,18,18165,12.2,2019
IN,18,18167,20.8,2019
IN,18,18169,10.9,2019
IN,18,18171,9.4,2019
IN,18,18173,6.3,2019
IN,18,18175,12.1,2019
IN,18,18177,15.2,2019
IN,18,18179,7.4,2019
IN,18,18181,10.3,2019
IN,18,18183,7.7,2019
IA,19,19001,10.7,2019
IA,19,19003,12.5,2019
IA,19,19005,13.0,2019
IA,19,19007,19.3,2019
IA,19,19009,10.9,2019
IA,19,19011,7.8,2019
IA,19,19013,13.7,2019
IA,19,19015,8.7,2019
IA,19,19017,6.7,2019
IA,19,19019,9.5,2019
IA,19,19021,10.2,2019
IA,19,19023,10.5,2019
IA,19,19025,11.5,2019
IA,19,19027,8.2,2019
IA,19,19029,14.3,2019
IA,19,19031,7.8,2019
IA,19,19033,8.5,2019
IA,19,19035,10.2,2019
IA,19,19037,8.5,2019
IA,19,19039,11.7,2019
IA,19,19041,10.3,2019
IA,19,19043,11.0,2019
IA,19,19045,13.1,2019
IA,19,19047,12.5,2019
IA,19,19049,4.3,2019
IA,19,19051,11.5,2019
IA,19,19053,18.3,2019
IA,19,19055,8.6,2019
IA,19,19057,14.9,2019
IA,19,19059,7.0,2019
IA,19,19061,10.7,2019
IA,19,19063,11.4,2019
IA,19,19065,13.2,2019
IA,19,19067,11.7,2019
IA,19,19069,11.2,2019
IA,19,19071,11.6,2019
IA,19,19073,11.2,2019
IA,19,19075,5.5,2019
IA,19,19077,8.8,2019
IA,19,19079,9.1,2019
IA,19,19081,9.0,2019
IA,19,19083,10.6,2019
IA,19,19085,8.7,2019
IA,19,19087,11.7,2019
IA,19,19089,9.6,2019
IA,19,19091,10.8,2019
IA,19,19093,10.5,2019
IA,19,19095,6.7,2019
IA,19,19097,12.3,2019
IA,19,19099,8.4,2019
IA,19,19101,14.2,2019
IA,19,19103,16.0,2019
IA,19,19105,9.5,2019
IA,19,19107,11.4,2019
IA,19,19109,10.3,2019
IA,19,19111,15.0,2019
IA,19,19113,11.1,2019
IA,19,19115,9.2,2019
IA,19,19117,14.9,2019
IA,19,19119,7.4,2019
IA,19,19121,6.9,2019
IA,19,19123,10.8,2019
IA,19,19125,8.2,2019
IA,19,19127,13.0,2019
IA,19,19129,8.8,2019
IA,19,19131,9.3,2019
IA,19,19133,12.3,2019
IA,19,19135,10.7,2019
IA,19,19137,13.2,2019
IA,19,19139,10.1,2019
IA,19,19141,10.1,2019
IA,19,19143,9.3,2019
IA,19,19145,14.9,2019
IA,19,19147,11.1,2019
IA,19,19149,7.2,2019
IA,19,19151,10.1,2019
IA,19,19153,10.1,2019
IA,19,19155,11.0,2019
IA,19,19157,11.6,2019
IA,19,19159,15.1,2019
IA,19,19161,9.5,2019
IA,19,19163,11.8,2019
IA,19,19165,8.7,2019
IA,19,19167,7.0,2019
IA,19,19169,15.8,2019
